,csvfile_items,csvfile_raters,csvfile_triplets,seed,batch_size,reg_type,max_iter,lr,test_rater,max_workers,verbose,device,num_dims,fit_items,fit_raters,fit_sequence,force_positive,distance,config_path,output_folder,state_dict_path,valid_loss,valid_accuracy,test_loss,test_accuracy,lambda_item,lambda_rater,fold,variables_item,variables_rater
53,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_53.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,0.03162,0.3162,5_0,,
54,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_54.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,0.1,0.3162,5_0,,
55,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_55.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,0.3162,0.3162,5_0,,
56,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_56.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,1.0,0.3162,5_0,,
57,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_57.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,3.162,0.3162,5_0,,
58,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_58.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,10.0,0.3162,5_0,,
59,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_59.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,31.62,0.3162,5_0,,
60,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_60.pth,0.8874926441594174,0.6145833333333334,0.8787302699005395,0.615953947368421,0.0,0.0,5_1,,
61,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_61.pth,0.8874926441594174,0.6145833333333334,0.8787302699005395,0.615953947368421,0.003162,0.0,5_1,,
62,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_62.pth,0.8874926441594174,0.6145833333333334,0.8787302699005395,0.615953947368421,0.01,0.0,5_1,,
63,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_63.pth,0.8874926441594174,0.6145833333333334,0.8787302699005395,0.615953947368421,0.03162,0.0,5_1,,
